Det gjennomfoeres kvalitetskontroll av luftkvalitetsdata.QC-flagg viser hvilket nivaa av kvalitetskontroll dataene har vaert gjennom.QC=1 (Raadata) QC = 2(Automatisk kontrollerte data) QC= 3(Skalerte data) QC= 4(Kvalitetssikrede data / Godkjente data)
Ved kvalitetskontroll flagges verdier som gyldige eller ugyldige(f.eks ved instrumentfeil).QA = 0(Gyldig verdi) QA = 1(Ugyldig verdi)
Data er hentet fra loesningen https://luftkvalitet.nilu.no 
Tid,Alnabru NO2 µg/m³ Hour,Dekning,Bygdøy Alle NO2 µg/m³ Hour,Dekning,Hjortnes NO2 µg/m³ Hour,Dekning,Kirkeveien NO2 µg/m³ Hour,Dekning,Manglerud NO2 µg/m³ Hour,Dekning,Rv 4- Aker sykehus NO2 µg/m³ Hour,Dekning
09.01.2021 14:00,24.8275352506,100,41.3346073671,100,32.1648818986,100,22.8646522641,100,58.2914720075,100,32.5375574886,100
09.01.2021 15:00,26.3244609908,100,46.023609075,100,25.4736493454,100,32.9191294045,100,50.9942066203,100,28.3185262599,100
09.01.2021 16:00,41.2286265546,100,41.926403521,100,6.6920064197,100,26.124078517,100,18.3199738864,100,31.1327397892,100
09.01.2021 17:00,31.9261769054,100,54.9625767231,100,26.9870733464,100,25.5531734188,100,23.816343156,100,34.7581988963,100
09.01.2021 18:00,39.758712617,100,43.5189075337,100,38.8618470065,100,33.6911753564,100,39.9586288248,100,33.3481738392,100
09.01.2021 19:00,33.9839900992,100,37.7924792779,100,34.1135704128,100,29.4155506995,100,35.2484729979,100,34.6320686705,100
09.01.2021 20:00,39.5760391126,100,38.6082564367,100,39.0838761042,100,22.9346078829,100,32.8700695642,100,36.9622914269,100
09.01.2021 21:00,45.8576083454,100,34.507572551,100,20.7287451687,100,24.0352551749,100,34.2602551066,100,34.5117143537,100
09.01.2021 22:00,42.8458753627,100,32.6852412014,100,22.457539278,100,20.6273644297,100,31.5179320211,100,28.4276968652,100
09.01.2021 23:00,41.0878734319,100,25.1369043239,100,30.881160192,100,16.8900832212,100,23.6517050282,100,23.736679539,100
10.01.2021 00:00,36.8981997422,100,26.151802633,100,28.5070371156,100,19.2629337862,100,11.2907620634,100,20.9991471781,100
10.01.2021 01:00,18.071512458,100,22.4727087917,100,28.7242232081,100,15.8671635779,100,7.1777703954,100,14.4890377748,100
10.01.2021 02:00,19.5585116033,100,14.7317238717,100,20.085314454,100,11.3418965803,100,6.0089982484,100,11.8430813471,100
10.01.2021 03:00,23.74767129,100,16.3682244555,100,16.4144303157,100,12.0403508713,100,4.4429555694,100,8.338920771,100
10.01.2021 04:00,32.4676725243,100,13.1024605819,100,22.8953588224,100,10.0878812562,100,5.2341438084,100,9.5474659227,100
10.01.2021 05:00,34.2258688263,100,12.8883710853,100,19.4405103074,100,5.5183452914,100,13.6703888573,100,6.7748621017,100
10.01.2021 06:00,23.3028074151,100,8.8112009319,100,21.8183884384,100,7.5092697213,100,32.1548383856,100,9.4907804519,100
10.01.2021 07:00,36.221512126,100,7.3844802157,100,22.4679469027,100,7.8610101477,100,26.0532265706,100,13.88867306,100
10.01.2021 08:00,38.4772829324,100,17.749840132,100,13.3945831775,100,11.3347732677,100,10.1537465135,100,15.3725924696,100
10.01.2021 09:00,53.6079613964,100,13.4762058037,100,26.7911378901,100,16.4309947639,100,23.908232541,100,28.1994286433,100
10.01.2021 10:00,68.0351817632,100,17.742997946,100,35.8725132965,100,23.2440326563,100,34.1253856524,100,27.6508243994,100
10.01.2021 11:00,75.8616951927,100,25.4933964988,100,49.7124136001,100,34.3665201599,100,19.3909672472,100,31.7652428134,100
10.01.2021 12:00,83.0198443285,100,41.8854995622,100,60.9574338035,100,40.1459493588,100,25.0963118197,100,58.3270771058,100
10.01.2021 13:00,88.1993682167,100,53.1655849898,100,23.9894452273,100,46.2461314922,100,31.5971463209,100,57.506079637,100
10.01.2021 14:00,81.3542774339,100,48.4406416084,100,54.692815457,100,60.7222120721,100,56.7461006201,100,65.2931392137,100
10.01.2021 15:00,93.5878047592,100,59.0248720865,100,71.7658048998,100,54.9231067226,100,51.2214213299,100,65.7575183237,100
10.01.2021 16:00,100.1873443773,100,51.2493346863,100,84.7584421925,100,65.3417656171,100,47.6710038485,100,72.6794651484,100
10.01.2021 17:00,89.206378528,100,46.134867056,100,94.2949852878,100,59.174165435,100,57.9600050255,100,69.288508218,100
10.01.2021 18:00,77.145181042,100,44.090644232,100,78.9313238679,100,51.2512342443,100,76.7690233453,100,64.6715140726,100
10.01.2021 19:00,71.8553773513,100,40.0352014055,100,82.1836893867,100,47.245929575,100,58.7720339423,100,60.7950661048,100
10.01.2021 20:00,72.4604397779,100,37.5839689671,100,80.4652282847,100,47.2468396338,100,59.6315207818,100,46.0429393655,100
10.01.2021 21:00,62.5383717507,100,35.1401728348,100,64.6669687915,100,41.1878489558,100,69.7666723769,100,46.6626808255,100
10.01.2021 22:00,60.7520659739,100,29.4403396363,100,64.0181087699,100,33.9247643209,100,72.9492279698,100,48.3874693504,100
10.01.2021 23:00,51.8841543739,100,29.44647399,100,45.6326199926,100,27.5773586046,100,66.355647663,100,53.6335917307,100
11.01.2021 00:00,45.6643054273,100,26.9990137991,100,38.9262431378,100,19.5050121369,100,55.0194808578,100,42.3228243969,100
11.01.2021 01:00,39.372933384,100,24.5525263593,100,39.1335757349,100,14.1691205198,100,44.7658191665,100,31.6396708503,100
11.01.2021 02:00,28.9446597451,100,23.718990282,100,28.5375520752,100,14.607682982,100,33.7688061527,100,24.6431883325,100
11.01.2021 03:00,24.9892367371,100,19.6606664383,100,25.9495268955,100,12.6450329804,100,34.5918593827,100,18.6200524469,100
11.01.2021 04:00,20.5548552672,100,21.4772881182,100,25.7291134898,100,13.9461597984,100,29.0783902177,100,19.3998892973,100
11.01.2021 05:00,23.034947676,100,16.4064258296,100,28.3316959431,100,15.8224828899,100,41.8987089332,100,19.4413679201,100
11.01.2021 06:00,34.1039783114,100,15.5926160425,100,35.9233545816,100,13.3713603475,100,54.3303036407,100,16.2631080757,100
11.01.2021 07:00,64.3440664596,100,22.0886209692,100,61.4850356337,100,16.3670538456,100,75.9053216411,100,30.0606881712,100
11.01.2021 08:00,62.04019332,100,40.9775564269,100,62.7839534805,100,29.8411828243,100,83.1773172269,100,36.0959077385,100
11.01.2021 09:00,61.5963829796,100,45.8124113444,100,56.2820148228,100,24.9510528813,100,78.8738003945,100,21.1728745672,100
11.01.2021 10:00,45.4576096099,100,36.264737108,100,51.2981961494,100,22.883420673,100,83.5435513816,100,19.767654001,100
11.01.2021 11:00,58.3689563894,100,38.9185125961,100,40.2603176046,100,18.5509365599,100,69.3732236522,100,16.1470399225,100
11.01.2021 12:00,50.0896450439,100,35.031331133,100,43.2875394077,100,19.1007524488,100,67.3864343101,100,12.7065153092,100
11.01.2021 13:00,46.8557714542,100,37.250470484,100,39.1763138451,100,16.1472726885,100,51.6196570539,100,12.7035634794,100
11.01.2021 14:00,52.9992419347,100,33.3949124437,100,33.1266107999,100,12.6375371227,100,54.7724801719,100,10.0853743259,100
11.01.2021 15:00,55.9517654551,100,49.3918324004,100,47.4151839483,100,16.1809932412,100,53.3875929399,100,32.1232546675,100
11.01.2021 16:00,66.3198096088,100,33.5755121501,100,45.0351963171,100,18.7375158264,100,57.708656394,100,34.2365984403,100
11.01.2021 17:00,67.2789136786,100,43.8876489966,100,47.8528672586,100,17.3439521675,100,67.7411731948,100,16.7048902272,100
11.01.2021 18:00,52.1417768993,100,68.9930877888,100,47.1852505592,100,20.4787133882,100,62.4156224504,100,9.3364535919,100
11.01.2021 19:00,54.3933741274,100,49.9386927344,100,25.3118577286,100,16.7519428894,100,71.6368406877,100,10.6343104307,100
11.01.2021 20:00,57.4353431781,100,40.8253321236,100,28.7885149035,100,20.1735763193,100,68.2670261449,100,10.1567589708,100
11.01.2021 21:00,63.8067461142,100,39.9984425496,100,54.5595767707,100,27.3935906126,100,70.0916495826,100,12.5671760342,100
11.01.2021 22:00,61.9712182274,100,39.9877083043,100,62.7905149755,100,22.506529748,100,59.8262572836,100,30.3468297297,100
11.01.2021 23:00,65.3065049293,100,34.9156148511,100,67.7812030054,100,19.6980738944,100,50.1695087392,100,18.0596104499,100
12.01.2021 00:00,70.7043777659,100,34.1028125846,100,54.991442056,100,20.333922016,100,42.3109796251,100,24.7855272181,100
12.01.2021 01:00,66.061537379,100,32.068346976,100,53.2760675096,100,20.2015228019,100,49.3936447648,100,24.7061518221,100
12.01.2021 02:00,63.8684322064,100,23.3626022505,100,45.256258521,100,23.8332402789,100,34.0739786127,100,27.0289225846,100
12.01.2021 03:00,67.1774559056,100,22.747583781,100,41.9991627204,100,18.5107239653,100,24.2670641479,100,16.4883286559,100
12.01.2021 04:00,66.8557344584,100,26.9864823051,100,38.7426413145,100,22.6670370502,100,26.2446036661,100,19.7074692487,100
12.01.2021 05:00,75.2105368479,100,22.9371129991,100,36.8035454107,100,19.8751234886,100,31.3562752966,100,29.0547646311,100
12.01.2021 06:00,88.615061313,100,26.5785569929,100,58.9370995308,100,22.3967655322,100,40.4089553692,100,24.6826494128,100
12.01.2021 07:00,106.1233712954,100,34.0514356439,100,86.4935503643,100,31.6430735482,100,37.4936962047,100,46.6652245802,100
12.01.2021 08:00,140.2799365156,100,40.512020925,100,91.5391614239,100,55.2862633561,100,44.1003545906,100,57.8254570657,100
12.01.2021 09:00,149.9183506779,100,55.4661979182,100,94.6135963459,100,67.6419106074,100,58.470068923,100,57.8863230198,100
12.01.2021 10:00,167.7044185183,100,60.5243505292,100,99.6610308091,100,60.2940623354,100,60.0797250309,100,49.8845567975,100
12.01.2021 11:00,117.9073277351,100,68.4233248718,100,89.8390425799,100,65.4221558484,100,73.4895830876,100,50.1339688154,100
12.01.2021 12:00,95.4306031456,100,77.7059217381,100,69.1428913232,100,66.1032208005,100,52.760544612,100,48.6020304776,100
12.01.2021 13:00,88.9780162946,100,72.0177289295,100,53.5252834055,100,61.5099452058,100,52.7828051952,100,66.07138747,100
12.01.2021 14:00,88.8872978197,100,67.3338716001,100,61.5672152531,100,68.8312612771,100,83.1763753018,100,77.2094793692,100
12.01.2021 15:00,90.8265680275,100,73.782052877,100,85.8609763854,100,80.3118653279,100,85.6570029554,100,73.0819290104,100
12.01.2021 16:00,85.2818936681,100,79.8436986051,100,95.6605343935,100,76.2325220766,100,72.6311500677,100,74.4077490934,100
12.01.2021 17:00,83.7521804116,100,67.0847898549,100,94.5523769956,100,77.1961842914,100,80.5415207348,100,73.3109881297,100
12.01.2021 18:00,85.0047564616,100,71.1102765443,100,84.3643304395,100,77.0000960163,100,90.8214741892,100,61.326510694,100
12.01.2021 19:00,85.2967424919,100,68.6789808869,100,84.8029390856,100,75.0332605761,100,78.6091196475,100,60.5426355851,100
12.01.2021 20:00,89.0480742038,100,59.5801118619,100,81.7614689564,100,69.5816757967,100,64.0452248497,100,67.0897240512,100
12.01.2021 21:00,87.7888495886,100,61.1759696844,100,68.0727296401,100,62.6960905262,100,78.0666586841,100,62.2467754699,100
12.01.2021 22:00,79.3572599196,100,54.9100144688,100,65.2488580124,100,53.1861547963,100,91.8288278573,100,53.4090380275,100
12.01.2021 23:00,79.6610737615,100,40.9752501853,100,59.1966729336,100,47.9657841208,100,87.3676471501,100,8.768869954,100
13.01.2021 00:00,58.3021772328,100,28.6717441108,100,37.7208222385,100,30.0861347715,100,56.8387005352,100,5.447218236,100
13.01.2021 01:00,18.6707656323,100,11.321534087,100,10.6219566001,100,10.7594138102,100,18.6823047291,100,3.6236950008,100
13.01.2021 02:00,9.9513139834,100,3.6542498126,100,5.8521770739,100,2.5123642905,100,12.026373433,100,2.809747486,100
13.01.2021 03:00,7.9462229179,100,4.0535399098,100,3.4681534065,100,2.1446549073,100,12.6114146159,100,3.2065411388,100
13.01.2021 04:00,7.1957141411,100,2.8396972856,100,2.1675484326,100,1.6352122531,100,7.9086093006,100,1.9153442959,100
13.01.2021 05:00,9.9817392372,100,5.2546616959,100,3.2516408364,100,1.5544869337,100,14.0042712677,100,1.8975110593,100
13.01.2021 06:00,27.8180225894,100,5.8548892405,100,7.8082877114,100,1.8376902555,100,22.838143155,100,2.1508931367,100
13.01.2021 07:00,38.0714330991,100,9.0753134066,100,21.9098067658,100,3.3979598136,100,35.5897722744,100,2.1550686275,100
13.01.2021 08:00,33.2130834829,100,14.7119987573,100,25.8150093154,100,4.2156256205,100,27.1597075026,100,2.4878913789,100
13.01.2021 09:00,33.1111146719,100,21.9578852033,100,20.1761307047,100,,0,26.5760650542,100,2.5750823859,100
13.01.2021 10:00,34.2631351864,100,,0,21.262396712,100,,0,30.1265701125,100,2.4823073709,100
13.01.2021 11:00,31.8882226516,100,19.1276278661,100,24.0826530739,100,12.6954292912,100,34.0431180488,100,2.5228345874,100
13.01.2021 12:00,38.6376209083,100,20.1310332407,100,27.3459528027,100,6.0345600626,100,41.1224144927,100,2.1749800568,100
13.01.2021 13:00,45.3984811494,100,23.1478734314,100,22.5691337465,100,7.5639645053,100,42.8966520418,100,2.6316334217,100
13.01.2021 14:00,30.052783949,100,21.5308227606,100,26.4749893893,100,7.7222118916,100,50.1922886989,100,2.3981611329,100
13.01.2021 15:00,35.601257085,100,28.1750004953,100,31.2614438719,100,8.7959322326,100,50.6063733261,100,3.267077702,100
13.01.2021 16:00,33.2245862169,100,27.3668050544,100,35.5952007641,100,11.9269515182,100,44.7278468379,100,4.984171436,100
13.01.2021 17:00,30.3014802129,100,23.7351495478,100,20.850150496,100,10.5109133393,100,52.7639256476,100,4.585482108,100
13.01.2021 18:00,30.4263639012,100,22.1206739473,100,28.4325319472,100,11.0777004335,100,49.8066473925,100,11.3661321089,100
13.01.2021 19:00,20.166012714,100,23.1178032023,100,20.1891860244,100,9.4535726611,100,31.351904441,100,6.4144186699,100
13.01.2021 20:00,27.431748234,100,18.8809348247,100,20.8384062412,100,6.083124311,100,29.9800172117,100,4.5114261402,100
13.01.2021 21:00,16.2100945141,100,18.6749096185,100,18.4514655539,100,5.873018797,100,24.8814115736,100,3.7105977246,100
13.01.2021 22:00,18.5561492535,100,11.4147068156,100,19.9711307513,100,6.3569382757,100,26.4419278217,100,2.6524137231,100
13.01.2021 23:00,13.8419475867,100,7.7832080648,100,7.8165227315,100,3.3301812882,100,23.2998534785,100,2.1458665018,100
14.01.2021 00:00,12.8291415493,100,7.7776094813,100,9.5487107906,100,2.5165502092,100,17.2194272205,100,1.8936089602,100
14.01.2021 01:00,11.4685324384,100,7.167374617,100,4.9897655316,100,2.2785674846,100,8.7895593922,100,1.7191153028,100
14.01.2021 02:00,7.7095318412,100,3.736507442,100,4.3397703247,100,1.697425211,100,10.1641208666,100,1.5050819772,100
14.01.2021 03:00,6.9580079417,100,6.350213923,100,1.9514692696,100,1.4990384804,100,6.6393948359,100,1.4200405337,100
14.01.2021 04:00,8.2197424072,100,2.3151968133,100,2.8207318217,100,1.3310134477,100,6.4488815952,100,1.2849246808,100
14.01.2021 05:00,10.2384589179,100,2.3100028093,100,4.1229169094,100,1.2039017328,100,14.6950581186,100,1.2924492359,100
14.01.2021 06:00,23.6583391089,100,7.5444018621,100,15.1946981467,100,2.0290289161,100,27.2578532762,100,4.3461152992,100
14.01.2021 07:00,62.7662016698,100,19.8308135248,100,,0,4.7111826814,100,77.7768064042,100,3.6285533652,100
14.01.2021 08:00,55.4797844444,100,53.0825556596,100,65.2019277258,100,12.4284912357,100,,0,5.0190824892,100
14.01.2021 09:00,44.4500030381,100,38.1703106266,100,61.7239121529,100,17.6762429024,100,69.0081363747,100,,0
14.01.2021 10:00,47.0194620193,100,35.5396175055,100,55.2100403967,100,16.4749338344,100,70.530980332,100,33.6540255675,100
14.01.2021 11:00,,0,35.1339627017,100,42.5924996924,100,24.1420606013,100,73.488379249,100,14.9724218615,100
14.01.2021 12:00,50.0730040511,100,42.9927680994,100,41.0876049743,100,21.3072180635,100,82.3557467782,100,8.8051966491,100
14.01.2021 13:00,54.7292935737,100,39.1654990399,100,52.5969941878,100,23.5714813933,100,73.2488699032,100,5.6200261116,100
14.01.2021 14:00,45.4101295638,100,39.1542064649,100,48.2275899354,100,15.9546982372,100,67.376586811,100,7.3956338811,100
14.01.2021 15:00,51.8223314232,100,37.3307489955,100,51.07851831,100,13.6619498758,100,73.0085642497,100,8.4524966818,100
14.01.2021 16:00,54.7751590159,100,37.3274601329,100,47.14715208,100,28.5263146287,100,54.5087070766,100,7.9904342922,100
14.01.2021 17:00,64.3873963168,100,40.3480028211,100,44.3211075154,100,29.1768285258,100,46.0371244159,100,8.198668972,100
14.01.2021 18:00,47.6902233573,100,41.7550846816,100,40.6216353623,100,28.9003568359,100,63.7241799696,100,7.6393321351,100
14.01.2021 19:00,57.6052176609,100,36.7055543789,100,38.2198389202,100,24.9276499271,100,66.8300614719,100,8.7263801951,100
14.01.2021 20:00,41.3843230958,100,24.4030324258,100,36.2600101478,100,22.9007914565,100,66.0295474682,100,8.9690838721,100
14.01.2021 21:00,52.7994198403,100,23.7889020252,100,43.638010219,100,27.3593562894,100,68.5657165699,100,11.5287530854,100
14.01.2021 22:00,55.2669276159,100,35.2709457696,100,48.3996472768,100,20.0757588646,100,64.8195506178,100,12.3576975037,100
14.01.2021 23:00,59.4179440986,100,23.9777164437,100,52.1551166961,100,16.8656194191,100,45.4912177387,100,22.518785141,100
15.01.2021 00:00,45.3418729847,100,17.1192940033,100,42.3961922528,100,8.67588011,100,40.1926093519,100,11.5998000027,100
15.01.2021 01:00,37.3411024963,100,13.8890531138,100,25.8341821151,100,7.4557529286,100,39.6209338726,100,29.6336913526,100
15.01.2021 02:00,26.7938521695,100,13.6798800251,100,17.583112192,100,5.2916215142,100,34.1367046315,100,24.6164299836,100
15.01.2021 03:00,24.7641942461,100,10.2498842273,100,19.0991087733,100,4.5246145799,100,31.9379321792,100,15.7569292453,100
15.01.2021 04:00,23.3133857142,100,11.4531332352,100,22.3549229343,100,8.0892440728,100,32.9075264593,100,14.2993927141,100
15.01.2021 05:00,40.318453406,100,12.6607822993,100,24.7508065153,100,7.8753114955,100,46.8946977573,100,12.2683023549,100
15.01.2021 06:00,43.2986136422,100,11.0424193543,100,39.5138709072,100,11.0077907617,100,29.9191006504,100,15.3540743503,100
15.01.2021 07:00,64.1374644997,100,17.4917187644,100,77.9595292134,100,19.5192498263,100,27.9649339128,100,35.0658263314,100
15.01.2021 08:00,65.1672335323,100,29.180561157,100,77.0993890141,100,40.2251983984,100,87.3762624038,100,47.0545416432,100
15.01.2021 09:00,81.1864204675,100,45.5434583605,100,87.1313811363,100,56.8115764496,100,55.1537483995,100,55.3692627099,100
15.01.2021 10:00,94.4740079133,100,51.6336821646,100,81.953581248,100,58.8681350472,100,106.959955334,100,45.4845470969,100
15.01.2021 11:00,97.9619951917,100,54.8670891635,100,83.4556944284,100,57.3645944857,100,76.1477678829,100,50.8140976773,100
15.01.2021 12:00,77.7833476363,100,51.6205647454,100,76.2053734875,100,50.166287918,100,53.7609188418,100,65.4582619988,100
15.01.2021 13:00,65.5222731563,100,51.3805939115,100,79.227930083,100,44.564305412,100,66.556837099,100,63.0220777827,100
15.01.2021 14:00,67.6742369039,100,59.4500296667,100,71.8357931177,100,60.0987750282,100,95.8589817984,100,75.9309652237,100
15.01.2021 15:00,76.457383348,100,71.3682145261,100,80.4938783145,100,73.7900768996,100,100.3090178344,100,67.3881577497,100
15.01.2021 16:00,78.1313896125,100,72.7761679945,100,92.0068237031,100,66.2523482158,100,97.6094828741,100,81.0180022659,100
15.01.2021 17:00,83.0078855687,100,54.9586149563,100,103.7455224995,100,76.5241817318,100,85.4723383071,100,84.3176209331,100
15.01.2021 18:00,80.869395467,100,56.611571832,100,90.9291132825,100,66.7642770623,100,64.914923997,100,74.8703371148,100
15.01.2021 19:00,74.307579152,100,51.5455455849,100,74.6130201975,100,56.7848064874,100,45.3117127924,100,73.7693734713,100
15.01.2021 20:00,80.4640610216,100,48.9023763912,100,86.7883882347,100,54.4940184638,100,57.6889045631,100,53.9397408489,100
15.01.2021 21:00,72.7752778744,100,47.0690965417,100,74.8088080727,100,54.532224488,100,66.9790248023,100,57.5552773233,100
15.01.2021 22:00,66.7857316651,100,46.8902533464,100,66.8134054902,100,49.8892077613,100,63.8254263826,100,61.148648813,100
15.01.2021 23:00,58.5389528143,100,42.4147665952,100,64.008435293,100,49.5499151426,100,50.1927569207,100,64.5108771264,100
16.01.2021 00:00,53.7350035908,100,33.9288132277,100,56.8449876148,100,38.0216887625,100,55.5461351987,100,43.5906172378,100
16.01.2021 01:00,47.3613252474,100,31.3074785901,100,55.5459556869,100,26.9310608531,100,42.0918182887,100,30.3644574735,100
16.01.2021 02:00,50.4791765148,100,26.8572835327,100,47.9431775804,100,22.6675347638,100,39.7155685849,100,36.2394063118,100
16.01.2021 03:00,44.9344078509,100,24.8433536819,100,43.8436632174,100,22.2374282421,100,34.4124499995,100,31.4345558783,100
16.01.2021 04:00,44.3964511543,100,24.2289968016,100,49.4605532634,100,20.6931632714,100,25.7741312494,100,28.0314264734,100
16.01.2021 05:00,37.4306535601,100,22.2057740574,100,44.0365811584,100,19.4918368834,100,26.7205511189,100,12.8409793879,100
