Det gjennomfoeres kvalitetskontroll av luftkvalitetsdata.QC-flagg viser hvilket nivaa av kvalitetskontroll dataene har vaert gjennom.QC=1 (Raadata) QC = 2(Automatisk kontrollerte data) QC= 3(Skalerte data) QC= 4(Kvalitetssikrede data / Godkjente data)
Ved kvalitetskontroll flagges verdier som gyldige eller ugyldige(f.eks ved instrumentfeil).QA = 0(Gyldig verdi) QA = 1(Ugyldig verdi)
Data er hentet fra loesningen https://luftkvalitet.nilu.no 
Tid,Alnabru NO2 µg/m³ Hour,Dekning,Bygdøy Alle NO2 µg/m³ Hour,Dekning,Hjortnes NO2 µg/m³ Hour,Dekning,Kirkeveien NO2 µg/m³ Hour,Dekning,Manglerud NO2 µg/m³ Hour,Dekning,Rv 4- Aker sykehus NO2 µg/m³ Hour,Dekning,Åkebergveien NO2 µg/m³ Hour,Dekning
08.01.2019 12:00,29.7956813974,100,42.6122491458,100,47.561504661,100,9.4433367592,100,52.471004761,100,1.8615348428,100,12.3380399423,100
08.01.2019 13:00,26.4492374568,100,44.1623561295,100,42.6569032742,100,8.3044350869,100,47.2608800008,100,3.3751867945,100,19.246725912,100
08.01.2019 14:00,29.9123853538,100,35.8503049749,100,47.3305657416,100,7.982473517,100,59.60782291,100,2.1300283909,100,13.3782527308,100
08.01.2019 15:00,35.9959222046,100,49.1407199434,100,51.5996507236,100,7.3304157355,100,61.3489361662,100,2.9619271272,100,20.0883060643,100
08.01.2019 16:00,34.4630186332,100,44.863207762,100,,0,8.7800667805,100,56.3366777629,100,2.0528894463,100,13.8034313753,100
08.01.2019 17:00,55.7425018582,100,52.9974517662,100,59.5972633648,100,16.272737976,100,,0,2.5613111729,100,21.7582899169,100
08.01.2019 18:00,76.9522305094,100,51.4233256697,100,55.9615605188,100,13.2943680782,100,57.8793084313,100,,0,31.9974760152,100
08.01.2019 19:00,60.1440130361,100,55.6480573519,100,44.4326463511,100,14.334538736,100,73.3139379907,100,2.8611436823,100,49.8127653526,100
08.01.2019 20:00,51.7385998345,100,74.1534552905,100,57.7952937971,100,11.2526686498,100,79.8764991095,100,2.4787763813,100,29.512131083,100
08.01.2019 21:00,25.5950533478,100,50.2281191569,100,51.8124591431,100,16.4262254108,100,36.4702380902,100,2.7212448072,100,18.4014939422,100
08.01.2019 22:00,20.7584227099,100,33.5621395687,100,20.2321175351,100,6.2512757447,100,35.1185704794,100,4.511692333,100,8.5609829877,100
08.01.2019 23:00,15.5864325422,100,31.2978667024,100,16.7162869782,100,4.2664638265,100,13.894448827,100,2.7632072368,100,6.052851951,100
09.01.2019 00:00,6.8559047924,100,24.7782878674,100,10.3238369695,100,1.9597129447,100,5.9817255233,100,1.0554729737,100,3.7523819879,100
09.01.2019 01:00,5.191862742,100,20.037088839,100,8.7878261042,100,4.9554867312,100,5.0173070915,100,0.9730112694,100,3.543823806,100
09.01.2019 02:00,3.7394957135,100,13.500708903,100,4.8577014734,100,1.14690497,100,4.0525989645,100,0.8376245602,100,2.0836481501,100
09.01.2019 03:00,4.9876186427,100,12.3761772249,100,2.641271337,100,0.9509301205,100,4.2457172474,100,0.6907223605,100,2.5007832935,100
09.01.2019 04:00,5.1951835947,100,17.0998175086,100,6.586424351,100,0.7736819701,100,7.3335761265,100,0.9687740283,100,1.6645719277,100
09.01.2019 05:00,19.6909720372,100,16.4218210243,100,7.6951111754,100,2.0098601068,100,10.8068615216,100,0.6889982727,100,2.5043557199,100
09.01.2019 06:00,25.4501456849,100,29.0330247469,100,18.6968644555,100,3.1650721983,100,27.5964288173,100,1.8817843235,100,2.7124868378,100
09.01.2019 07:00,44.6811750453,100,34.4492418458,100,47.9272030051,100,4.2400982787,100,32.802641614,100,1.4990273915,100,5.8494113636,100
09.01.2019 08:00,50.0435805019,100,50.2495147975,100,73.3436553874,100,17.5458830503,100,38.0148237332,100,2.6493917189,100,31.5413502214,100
09.01.2019 09:00,,0,75.7754851498,100,80.5259799437,100,,0,84.5105363923,100,2.7217320574,100,,0
09.01.2019 10:00,121.9444625556,100,,0,113.6118209913,100,,0,90.8810353105,100,2.5018256585,100,41.9674606689,100
09.01.2019 11:00,101.1264234012,100,57.9169207056,100,96.9438339696,100,18.7364405545,100,88.3684607587,100,3.2660807769,100,41.1957878486,100
09.01.2019 12:00,59.0343166471,100,55.6707503109,100,60.4970907068,100,,0,81.4285453246,100,3.2056931354,100,30.0935384482,100
09.01.2019 13:00,63.1697105763,100,45.9664028409,100,43.8527643409,100,6.3181238443,100,65.0296931799,100,3.5765291348,100,18.1444859951,100
09.01.2019 14:00,68.2228535168,100,45.970241195,100,51.7127703787,100,8.1002604628,100,79.696952349,100,2.3087911096,100,22.7354200018,100
09.01.2019 15:00,63.3568547257,100,64.4469436142,100,58.5134361736,100,10.443915453,100,93.9764431505,100,2.851068155,100,37.1611723269,100
09.01.2019 16:00,85.34996357,100,94.0413498908,100,93.4106384522,100,24.0761095272,100,80.4730748392,100,2.9556518613,100,56.3898753376,100
09.01.2019 17:00,94.2651854702,100,111.0188922412,100,94.9682419652,100,43.2088364452,100,117.329166875,100,4.077580516,100,79.5123223493,100
09.01.2019 18:00,104.0236599915,100,105.1150865017,100,101.8622468116,100,45.2697097042,100,117.1375546367,100,3.3245934657,100,71.779137999,100
09.01.2019 19:00,105.513473888,100,95.5302152592,100,92.1642482902,100,52.2622518967,100,146.2663011507,100,30.1259799231,100,49.9119483257,100
09.01.2019 20:00,111.5313586446,100,96.6778249351,100,109.5293516785,100,43.8486706351,100,111.3528715214,100,71.6059963893,100,56.1748055221,100
09.01.2019 21:00,137.989498498,100,88.2048131887,100,105.0061257853,100,84.8471882843,100,93.2204985382,100,86.1913978742,100,71.6702211983,100
09.01.2019 22:00,128.1907610539,100,89.3781839815,100,107.071887878,100,81.7381515718,100,71.0288946945,100,76.1930292675,100,78.9157732797,100
09.01.2019 23:00,99.4817470895,100,80.5351295349,100,91.7813631645,100,77.2977482624,100,51.7300598068,100,43.433577431,100,86.307949708,100
10.01.2019 00:00,86.3432657548,100,80.132383492,100,83.9794719225,100,70.0187260207,100,36.8672352974,100,43.544378623,100,88.0512597084,100
10.01.2019 01:00,75.2130373788,100,73.553288027,100,75.1929352435,100,61.7718658345,100,43.8153194649,100,39.0138359567,100,74.2533933634,100
10.01.2019 02:00,62.1593251796,100,53.9532238556,100,56.9903639295,100,37.8019465332,100,45.5531568763,100,16.7928679437,100,68.2930493266,100
10.01.2019 03:00,48.4372420784,100,48.0814821226,100,50.187131542,100,28.241491405,100,38.7971516676,100,9.6012627531,100,59.8368072353,100
10.01.2019 04:00,48.052320687,100,48.0748416866,100,38.5588154002,100,26.6013512528,100,41.6921577229,100,31.8556201566,100,47.4483037787,100
10.01.2019 05:00,51.5737716956,100,50.1105256197,100,46.8624400349,100,31.4361183755,100,30.6903293292,100,42.2778659244,100,54.3509120184,100
10.01.2019 06:00,57.5574151467,100,63.6604187788,100,54.3932649119,100,25.4161194567,100,42.4647328069,100,41.3235902019,100,56.4472657154,100
10.01.2019 07:00,74.3126868822,100,69.7634151188,100,73.5272835102,100,42.7935323466,100,60.2236392584,100,63.1680108173,100,59.000363624,100
10.01.2019 08:00,93.5074600763,100,59.851770088,100,61.5182045714,100,31.4169841534,100,50.1874209255,100,68.5495389301,100,52.3924333552,100
10.01.2019 09:00,63.3036891426,100,60.7600408374,100,47.4243942579,100,27.0347757608,100,59.6462080145,100,61.7367751299,100,47.6911890506,100
10.01.2019 10:00,56.9664593673,100,68.9104906621,100,57.0100312677,100,35.2821351965,100,60.9978605908,100,65.3114826727,100,61.3217294918,100
10.01.2019 11:00,59.0565466207,100,65.264971713,100,34.5101940033,100,33.6667889552,100,61.5778770058,100,59.3067476572,100,44.344971729,100
10.01.2019 12:00,58.3291086705,100,62.7800127685,100,75.0849038242,100,39.3911233717,100,53.6633559755,100,60.5318937528,100,42.2261979574,100
10.01.2019 13:00,51.9876203321,100,63.7115613018,100,51.8012063705,100,46.5690195044,100,56.7535908271,100,63.3935152075,100,48.928272545,100
10.01.2019 14:00,56.9877824583,100,58.2938653226,100,31.2230503399,100,36.7390913723,100,55.7889329268,100,69.5218508015,100,51.241307234,100
10.01.2019 15:00,60.19109692,100,72.8143778036,100,42.7734498446,100,60.0518007208,100,63.3189004229,100,70.0819129106,100,52.6801042584,100
10.01.2019 16:00,71.0404469024,100,82.0294741673,100,86.8977783153,100,83.225050668,100,67.7590022175,100,76.5701310736,100,60.2503951041,100
10.01.2019 17:00,86.057954774,100,71.0228728596,100,122.4315493036,100,85.4680139417,100,80.5052954947,100,68.8488584852,100,65.3044809395,100
10.01.2019 18:00,81.0600232796,100,82.280842112,100,118.0328874051,100,93.3534673359,100,99.4339298307,100,64.6165933093,100,74.8641398633,100
10.01.2019 19:00,72.752950437,100,87.2921632301,100,110.0327121478,100,80.3312801462,100,76.6434629937,100,71.0014057262,100,76.1547159324,100
10.01.2019 20:00,71.0174309467,100,88.1485082896,100,97.1038603311,100,72.8813498,100,70.4656600425,100,66.8678066122,100,68.4795784427,100
10.01.2019 21:00,68.339486564,100,86.9523266762,100,90.4599681886,100,69.8401500944,100,63.5140056253,100,73.269587083,100,65.4540961316,100
10.01.2019 22:00,73.1300140701,100,83.7108084769,100,82.1325266282,100,64.7622671054,100,79.1587536466,100,62.1368301422,100,59.8973634773,100
10.01.2019 23:00,70.3308442461,100,75.4589617968,100,71.9458767165,100,59.0211832015,100,94.8072849573,100,66.1161904253,100,59.8448415699,100
11.01.2019 00:00,64.3284883971,100,70.8676013794,100,65.9552125505,100,54.6273766132,100,70.2807247252,100,63.5716206099,100,62.1747646606,100
11.01.2019 01:00,62.9012605278,100,67.2010401132,100,60.6617820649,100,54.5685285308,100,61.5888728405,100,53.6211981945,100,57.7762722643,100
11.01.2019 02:00,58.152264529,100,65.387815835,100,55.2918927657,100,51.2835519532,100,58.1193861355,100,56.3408606353,100,57.1092615914,100
11.01.2019 03:00,51.986647771,100,60.6182593499,100,48.1947145858,100,45.9969762707,100,57.5350958609,100,45.7342141831,100,54.544523839,100
11.01.2019 04:00,54.1184459802,100,55.407066239,100,48.4157921026,100,48.3601844632,100,55.606501635,100,33.8557915615,100,50.7647701397,100
11.01.2019 05:00,58.4898464776,100,54.5499507292,100,53.835784976,100,44.8233746361,100,56.1866974234,100,39.220760351,100,49.7249942781,100
11.01.2019 06:00,82.4277235876,100,50.6952947064,100,57.0715457902,100,42.0140025706,100,46.1471879782,100,33.740557976,100,50.49491812,100
11.01.2019 07:00,137.7111328415,100,54.3247845806,100,94.5879265897,100,51.8968851548,100,88.0568953379,100,45.453656075,100,50.9678461528,100
11.01.2019 08:00,173.028985591,100,67.2175798629,100,116.6761200043,100,63.0864813317,100,114.5317183603,100,54.3268879947,100,54.8581826218,100
11.01.2019 09:00,150.2875468382,100,84.2708292261,100,131.2992786957,100,77.8239116165,100,139.1072526965,100,44.4556455512,100,67.7687478448,100
11.01.2019 10:00,119.4202983854,100,94.5881050757,100,125.7592820763,100,61.6197991336,100,127.6984221259,100,44.8748942017,100,87.3190510631,100
11.01.2019 11:00,145.4794731732,100,105.4358553032,100,130.3668699031,100,69.8736400049,100,152.2453536968,100,85.7306038373,100,84.4146912452,100
11.01.2019 12:00,124.9166574932,100,99.8338768434,100,139.6378039539,100,81.1371678144,100,142.3675592945,100,26.0754980633,100,79.7907703229,100
11.01.2019 13:00,129.2055305114,100,127.5474226992,100,122.0466554925,100,102.9892986311,100,123.2405732736,100,13.1934128256,100,88.123971528,100
11.01.2019 14:00,115.7135752819,100,98.4526272196,100,85.9566365261,100,80.4175327947,100,143.3281142347,100,39.1912677009,100,77.3550581177,100
11.01.2019 15:00,119.2714494148,100,116.6419014698,100,117.6455711362,100,80.2116260039,100,135.2061892331,100,18.1745415992,100,77.6025181221,100
11.01.2019 16:00,140.595654235,100,110.6038411277,100,132.4456912989,100,101.0862713619,100,114.3163633715,100,52.0391404285,100,94.1793967096,100
11.01.2019 17:00,157.7847585837,100,126.7312734334,100,148.4314160922,100,95.2755803946,100,125.1377212667,100,51.4615426982,100,100.268568266,100
11.01.2019 18:00,176.3477858511,100,130.9691953108,100,150.8063559863,100,113.3161154811,100,86.304261028,100,94.3866080632,100,98.8773069114,100
11.01.2019 19:00,152.6278664645,100,110.8390141063,100,130.5301726278,100,94.6483768817,100,97.3222142671,100,82.5763584461,100,105.8503752804,100
11.01.2019 20:00,135.06592126,100,109.7935982252,100,132.3314578006,100,91.717296288,100,73.7583240899,100,89.065606504,100,115.6026698817,100
11.01.2019 21:00,132.9663010978,100,106.1434548841,100,117.1472620329,100,97.138709233,100,65.4551196083,100,77.3779836193,100,101.8074611679,100
11.01.2019 22:00,118.27334506,100,104.1420348621,100,109.2768670206,100,94.4410449511,100,68.7383414635,100,80.6095247313,100,100.8614331624,100
11.01.2019 23:00,99.3679605973,100,100.2369829778,100,107.2395753081,100,85.110410317,100,68.3551808821,100,52.6312380271,100,100.6135081466,100
12.01.2019 00:00,94.9359756795,100,95.5370579691,100,97.7441355983,100,62.4346410261,100,60.0578495125,100,32.1055962446,100,90.199134587,100
12.01.2019 01:00,86.2897251212,100,68.6807442483,100,88.0665361754,100,48.1025314018,100,47.8833225909,100,44.6714287485,100,86.5811564076,100
12.01.2019 02:00,84.7064210826,100,67.974206247,100,74.5417882473,100,39.8404172864,100,35.1364047493,100,40.206156736,100,82.6239951256,100
12.01.2019 03:00,69.1830454294,100,52.6099890135,100,59.3844945765,100,23.5286001693,100,27.9926171028,100,32.1985186347,100,76.3844389572,100
12.01.2019 04:00,65.3685995916,100,44.7331746012,100,57.6510348672,100,39.2120209398,100,40.5447306817,100,36.1033720944,100,73.2147954639,100
12.01.2019 05:00,68.144726624,100,51.2498310501,100,53.7940810395,100,37.4239389269,100,18.5328279197,100,44.6413110996,100,69.8533680044,100
12.01.2019 06:00,54.2591808419,100,37.9715946242,100,49.2037624625,100,32.1475360647,100,45.5677545023,100,39.4015642737,100,64.347479461,100
12.01.2019 07:00,56.6033213185,100,44.0539910723,100,66.0861794543,100,32.0045075266,100,42.1001965959,100,15.612276528,100,66.6456441749,100
12.01.2019 08:00,59.8800417539,100,45.1772292285,100,77.4508899548,100,48.5236925,100,54.277880651,100,36.7462326593,100,67.075516778,100
12.01.2019 09:00,65.5166599412,100,61.4432414703,100,87.4918360454,100,33.1806782107,100,55.0558660315,100,50.6428771073,100,68.7574362916,100
12.01.2019 10:00,62.2414064626,100,69.606555526,100,86.8982186156,100,60.6333604806,100,83.2754620321,100,58.8001197781,100,67.1053675442,100
12.01.2019 11:00,57.4414135893,100,74.0687173451,100,107.4693130458,100,48.3256385925,100,106.6769762577,100,71.0467894756,100,66.0549263509,100
12.01.2019 12:00,78.2581319023,100,88.6458562296,100,106.2778340832,100,53.206630741,100,111.3205218002,100,58.9383689031,100,58.4999052072,100
12.01.2019 13:00,77.2130117975,100,84.9791785696,100,96.2232746922,100,67.5759225337,100,131.2310711188,100,78.9474546918,100,67.2950776539,100
12.01.2019 14:00,78.0304469379,100,87.6676645677,100,92.04353862,100,59.8731906883,100,129.2627953218,100,83.3462584809,100,54.7036597845,100
12.01.2019 15:00,63.2141873667,100,104.1157969211,100,110.1827691337,100,68.1160996786,100,110.1213427302,100,76.7780203436,100,54.2670395653,100
12.01.2019 16:00,78.7192184668,100,102.2422900395,100,124.7603743121,100,84.9792483536,100,147.8281591892,100,77.6919060856,100,61.119310482,100
12.01.2019 17:00,92.4434917564,100,100.2004622364,100,109.8301961039,100,87.9725404664,100,154.9836775806,100,102.4021599885,100,70.9234763728,100
12.01.2019 18:00,90.2793341668,100,112.861291599,100,118.9491347004,100,85.6571656979,100,116.3074603174,100,91.6019189363,100,66.7644768997,100
12.01.2019 19:00,83.0152861825,100,99.3952209186,100,131.6257529267,100,82.1089332913,100,132.5489799233,100,95.703011313,100,59.4401426246,100
12.01.2019 20:00,94.0714604,100,91.0304595668,100,114.5424699135,100,81.933691067,100,104.1197948744,100,69.2821168544,100,74.8107081955,100
12.01.2019 21:00,85.3355154942,100,83.8246850328,100,103.5366753466,100,67.1066107991,100,91.7559916533,100,51.3223239748,100,81.0599554267,100
12.01.2019 22:00,78.8448155592,100,57.4836297869,100,86.330736055,100,53.9715303139,100,71.8429838866,100,40.2849758135,100,78.159840473,100
12.01.2019 23:00,74.2580794962,100,54.362966807,100,78.7615606085,100,37.5602122617,100,70.5071790821,100,42.3778727788,100,69.4677856514,100
13.01.2019 00:00,70.5937604,100,48.0680693765,100,77.3555616199,100,40.6069973821,100,52.9133168207,100,46.2330677929,100,67.8154430646,100
13.01.2019 01:00,63.9146002894,100,47.8264468657,100,78.0568314753,100,34.7587751307,100,53.6868880965,100,54.712180387,100,65.0764579713,100
13.01.2019 02:00,55.4792291755,100,43.2949711414,100,61.5792254896,100,33.0400384518,100,55.8309457202,100,23.1863750787,100,61.0607031305,100
13.01.2019 03:00,59.4434807901,100,48.7052425163,100,62.6783070489,100,30.590760562,100,50.2091796034,100,50.0777058553,100,58.5699273326,100
13.01.2019 04:00,54.0077783311,100,48.0170782353,100,55.3887002459,100,31.9163432061,100,45.7663369677,100,51.3576859163,100,58.5784345561,100
13.01.2019 05:00,60.5517954225,100,45.9864654113,100,31.1290382336,100,32.4214400429,100,28.5752294715,100,36.7209012215,100,54.5830189668,100
13.01.2019 06:00,49.8935425509,100,32.926033725,100,15.2717803601,100,28.333305947,100,26.837427299,100,26.5938492886,100,31.381899279,100
13.01.2019 07:00,26.4744569309,100,29.7696040647,100,24.4684028625,100,27.5429464418,100,28.5791879419,100,26.0800992455,100,15.7323337505,100
13.01.2019 08:00,33.9757660376,100,47.7740646094,100,36.6146276362,100,26.3039544823,100,30.8968160558,100,17.1741178693,100,22.3970569596,100
13.01.2019 09:00,41.3178526298,100,54.5671045246,100,54.6222137053,100,24.9379969971,100,41.3324463257,100,21.9819050488,100,19.4714763619,100
13.01.2019 10:00,43.9103442428,100,61.7753259073,100,59.9666765167,100,32.7392302637,100,54.8622752163,100,20.6980785872,100,24.6925798188,100
13.01.2019 11:00,43.9041730582,100,63.629214082,100,61.9807440593,100,39.1329788815,100,61.0568398704,100,23.8555818875,100,23.8440174124,100
13.01.2019 12:00,39.954055071,100,71.3001580594,100,64.1944320808,100,31.7240158989,100,64.7265950111,100,28.9904932005,100,38.2593978595,100
13.01.2019 13:00,42.0059440804,100,61.6344376815,100,70.074257096,100,33.3110907434,100,82.5174590539,100,26.1536217701,100,33.0294808948,100
13.01.2019 14:00,32.2227421412,100,70.428319185,100,72.6015177213,100,29.945630052,100,77.3069753777,100,39.0109799337,100,37.1830835171,100
13.01.2019 15:00,31.8142060089,100,63.4064147819,100,68.8936072615,100,24.8961823288,100,46.3698412153,100,23.2307695679,100,25.9022621676,100
13.01.2019 16:00,39.5344026532,100,61.5888275068,100,72.100407352,100,32.4731177335,100,55.6453427762,100,44.9399373092,100,35.6881370307,100
13.01.2019 17:00,46.3874871387,100,75.5461854286,100,89.989151536,100,50.5160197529,100,62.2256351521,100,64.0049601974,100,43.183622768,100
13.01.2019 18:00,59.7892646866,100,83.2739082672,100,101.9766492304,100,61.140951683,100,124.1463779769,100,39.1868947177,100,57.6266399676,100
13.01.2019 19:00,80.2469260159,100,75.3764989161,100,102.4629893846,100,66.7252651518,100,89.8444086098,100,5.9489160058,100,70.4988429075,100
13.01.2019 20:00,15.8083605308,100,63.152787161,100,80.7966408643,100,12.5567161874,100,65.1125461449,100,4.3954212109,100,54.1864122655,100
13.01.2019 21:00,46.1087990355,100,61.9901780031,100,118.3288026182,100,55.4639089935,100,91.2007009567,100,8.403828607,100,51.8236446206,100
13.01.2019 22:00,96.7098945189,100,76.6270893235,100,100.9286114733,100,84.1974004022,100,97.7686039581,100,14.2175618307,100,66.633047134,100
13.01.2019 23:00,93.1260297676,100,66.0107313186,100,83.6141666282,100,63.5620400077,100,53.3005883209,100,40.4277007816,100,73.7656479058,100
14.01.2019 00:00,84.8016738018,100,40.9693753743,100,64.5445816694,100,19.6746956618,100,54.0724920631,100,31.2236605968,100,66.9805229439,100
14.01.2019 01:00,83.0661071915,100,44.7924176962,100,49.1882224844,100,3.9857217087,100,22.9794780268,100,32.4122076117,100,54.5814768824,100
14.01.2019 02:00,76.8443326633,100,28.5628244426,100,27.0003735004,100,1.4410678225,100,17.1863793457,100,14.2540464239,100,19.9618496205,100
14.01.2019 03:00,33.347581374,100,16.4149870644,100,5.1144267163,100,0.9075468761,100,6.5659410305,100,1.9952864873,100,3.2701870378,100
14.01.2019 04:00,32.705048569,100,11.4619367627,100,3.3857478053,100,4.7909197731,100,10.4297654607,100,2.1860312201,100,1.8027844961,100
14.01.2019 05:00,17.0759805957,100,10.1110931336,100,7.7361257022,100,0.7344568226,100,10.0448894523,100,1.1387106121,100,1.7940524287,100
