Det gjennomfoeres kvalitetskontroll av luftkvalitetsdata.QC-flagg viser hvilket nivaa av kvalitetskontroll dataene har vaert gjennom.QC=1 (Raadata) QC = 2(Automatisk kontrollerte data) QC= 3(Skalerte data) QC= 4(Kvalitetssikrede data / Godkjente data)
Ved kvalitetskontroll flagges verdier som gyldige eller ugyldige(f.eks ved instrumentfeil).QA = 0(Gyldig verdi) QA = 1(Ugyldig verdi)
Data er hentet fra loesningen https://luftkvalitet.nilu.no 
Fra-tid,Til-tid,Alnabru NO2 µg/m³,QA,QC,Bygdøy Alle NO2 µg/m³,QA,QC,Hjortnes NO2 µg/m³,QA,QC,Kirkeveien NO2 µg/m³,QA,QC,Manglerud NO2 µg/m³,QA,QC,Rv 4- Aker sykehus NO2 µg/m³,QA,QC
08.01.2022 23:00,09.01.2022 00:00,13.4,0,4,22,0,4,19.5,0,4,6.5,0,4,24.5,0,4,9.9,0,4
09.01.2022 00:00,09.01.2022 01:00,11.5,0,4,15.2,0,4,15.6,0,4,7.5,0,4,18.1,0,4,6.9,0,4
09.01.2022 01:00,09.01.2022 02:00,10,0,4,11.1,0,4,8.5,0,4,5,0,4,11.3,0,4,4.5,0,4
09.01.2022 02:00,09.01.2022 03:00,6.5,0,4,12.8,0,4,9.6,0,4,3.5,0,4,11.2,0,4,4.1,0,4
09.01.2022 03:00,09.01.2022 04:00,7.2,0,4,11.9,0,4,8.5,0,4,4.1,0,4,13.3,0,4,2.4,0,4
09.01.2022 04:00,09.01.2022 05:00,8.3,0,4,11.3,0,4,6.4,0,4,2.9,0,4,4.8,0,4,2.1,0,4
09.01.2022 05:00,09.01.2022 06:00,7.6,0,4,5.1,0,4,4.4,0,4,1.6,0,4,5.7,0,4,2.1,0,4
09.01.2022 06:00,09.01.2022 07:00,6.3,0,4,4.5,0,4,5.2,0,4,1.9,0,4,4.8,0,4,1.8,0,4
09.01.2022 07:00,09.01.2022 08:00,7,0,4,4.7,0,4,5.6,0,4,2.7,0,4,11.4,0,4,1.3,0,4
09.01.2022 08:00,09.01.2022 09:00,11.7,0,4,9.9,0,4,6.4,0,4,4.6,0,4,21.4,0,4,1.8,0,4
09.01.2022 09:00,09.01.2022 10:00,8.5,0,4,14,0,4,11.4,0,4,4,0,4,26.6,0,4,1.1,0,4
09.01.2022 10:00,09.01.2022 11:00,27.3,0,4,18.5,0,4,13.1,0,4,5.8,0,4,23.4,0,4,2,0,4
09.01.2022 11:00,09.01.2022 12:00,10.6,0,4,17.4,0,4,16.8,0,4,5.4,0,4,28.4,0,4,3.6,0,4
09.01.2022 12:00,09.01.2022 13:00,10.2,0,4,15.7,0,4,22.6,0,4,7.3,0,4,17.4,0,4,2.3,0,4
09.01.2022 13:00,09.01.2022 14:00,14.1,0,4,19.4,0,4,21.1,0,4,7.7,0,4,31.5,0,4,1.7,0,4
09.01.2022 14:00,09.01.2022 15:00,16.7,0,4,22.9,0,4,19.7,0,4,8.6,0,4,34,0,4,1.7,0,4
09.01.2022 15:00,09.01.2022 16:00,18.2,0,4,25.2,0,4,24.2,0,4,9,0,4,25.1,0,4,1.9,0,4
09.01.2022 16:00,09.01.2022 17:00,14.9,0,4,22,0,4,22.8,0,4,7.5,0,4,37.9,0,4,2.2,0,4
09.01.2022 17:00,09.01.2022 18:00,18.2,0,4,21.8,0,4,28.6,0,4,7.9,0,4,39.1,0,4,2.5,0,4
09.01.2022 18:00,09.01.2022 19:00,18.2,0,4,22.7,0,4,23,0,4,8.8,0,4,20.3,0,4,2.1,0,4
09.01.2022 19:00,09.01.2022 20:00,13.2,0,4,19.2,0,4,22.1,0,4,9.7,0,4,10,0,4,2,0,4
09.01.2022 20:00,09.01.2022 21:00,14.1,0,4,23,0,4,23.6,0,4,8.3,0,4,12.7,0,4,1.9,0,4
09.01.2022 21:00,09.01.2022 22:00,11.9,0,4,17.7,0,4,16.5,0,4,5.4,0,4,11.8,0,4,1.8,0,4
09.01.2022 22:00,09.01.2022 23:00,10.4,0,4,13.2,0,4,13.6,0,4,4.6,0,4,13.7,0,4,1.9,0,4
09.01.2022 23:00,10.01.2022 00:00,6.3,0,4,9.9,0,4,7.6,0,4,2.9,0,4,15.2,0,4,0.9,0,4
10.01.2022 00:00,10.01.2022 01:00,6.1,0,4,7.2,0,4,3.9,0,4,1.6,0,4,11.6,0,4,1.1,0,4
10.01.2022 01:00,10.01.2022 02:00,8.5,0,4,3.5,0,4,3.9,0,4,1.6,0,4,7.7,0,4,0.8,0,4
10.01.2022 02:00,10.01.2022 03:00,5.9,0,4,4.3,0,4,3.5,0,4,1,0,4,5.4,0,4,0.8,0,4
10.01.2022 03:00,10.01.2022 04:00,7,0,4,4.9,0,4,4.7,0,4,1,0,4,8.3,0,4,0.8,0,4
10.01.2022 04:00,10.01.2022 05:00,10.4,0,4,3.5,0,4,8.3,0,4,2.3,0,4,8.7,0,4,1.2,0,4
10.01.2022 05:00,10.01.2022 06:00,20.3,0,4,10.1,0,4,13.6,0,4,2.2,0,4,12.9,0,4,2.5,0,4
10.01.2022 06:00,10.01.2022 07:00,55.6,0,4,19.8,0,4,38.7,0,4,11.2,0,4,38.7,0,4,10.6,0,4
10.01.2022 07:00,10.01.2022 08:00,48.7,0,4,25.2,0,4,47.8,0,4,20.4,0,4,49,0,4,4.2,0,4
10.01.2022 08:00,10.01.2022 09:00,61.3,0,4,25.4,0,4,48.4,0,4,12.2,0,4,44.7,0,4,9.4,0,4
10.01.2022 09:00,10.01.2022 10:00,60.7,0,4,40.2,0,4,59,0,4,24.6,0,4,60.2,0,4,6.9,0,4
10.01.2022 10:00,10.01.2022 11:00,64.8,0,4,44,0,4,56.1,0,4,26.6,0,4,61.6,0,4,12.6,0,4
10.01.2022 11:00,10.01.2022 12:00,60.5,0,4,38.2,0,4,59.4,0,4,29,0,4,38.7,0,4,20.2,0,4
10.01.2022 12:00,10.01.2022 13:00,56.6,0,4,41.3,0,4,64.4,0,4,24.4,0,4,16.8,0,4,33.2,0,4
10.01.2022 13:00,10.01.2022 14:00,56.1,0,4,48.7,0,4,62.1,0,4,34.9,0,4,15.9,0,4,37.5,0,4
10.01.2022 14:00,10.01.2022 15:00,51.1,0,4,55.7,0,4,70.8,0,4,49,0,4,19.7,0,4,37.4,0,4
10.01.2022 15:00,10.01.2022 16:00,69.9,0,4,61.5,0,4,70.6,0,4,33.1,0,4,25.4,0,4,41.7,0,4
10.01.2022 16:00,10.01.2022 17:00,65.7,0,4,37,0,4,61.2,0,4,40.7,0,4,26.5,0,4,51.1,0,4
10.01.2022 17:00,10.01.2022 18:00,64.4,0,4,46.5,0,4,27.3,0,4,22.5,0,4,27.1,0,4,52,0,4
10.01.2022 18:00,10.01.2022 19:00,53.5,0,4,34.6,0,4,22.1,0,4,16.4,0,4,11.8,0,4,45.8,0,4
10.01.2022 19:00,10.01.2022 20:00,34,0,4,27.7,0,4,18.7,0,4,14.1,0,4,11,0,4,28.4,0,4
10.01.2022 20:00,10.01.2022 21:00,27.9,0,4,29.5,0,4,9.9,0,4,15.8,0,4,5,0,4,22.7,0,4
10.01.2022 21:00,10.01.2022 22:00,22.1,0,4,38.7,0,4,10.9,0,4,27.3,0,4,4.8,0,4,24.6,0,4
10.01.2022 22:00,10.01.2022 23:00,16.4,0,4,29.1,0,4,5.3,0,4,20.1,0,4,5.6,0,4,13.5,0,4
10.01.2022 23:00,11.01.2022 00:00,12.3,0,4,20.6,0,4,3.7,0,4,15.2,0,4,5.2,0,4,13.5,0,4
11.01.2022 00:00,11.01.2022 01:00,11.7,0,4,17.5,0,4,2.8,0,4,7.4,0,4,7,0,4,9.7,0,4
11.01.2022 01:00,11.01.2022 02:00,12.6,0,4,14.4,0,4,5.3,0,4,7.1,0,4,7.5,0,4,5.7,0,4
11.01.2022 02:00,11.01.2022 03:00,9.1,0,4,5.8,0,4,2.8,0,4,4.4,0,4,6,0,4,4.6,0,4
11.01.2022 03:00,11.01.2022 04:00,13,0,4,5.3,0,4,3.4,0,4,3.8,0,4,4.2,0,4,4,0,4
11.01.2022 04:00,11.01.2022 05:00,14.1,0,4,6.8,0,4,3.4,0,4,4,0,4,5,0,4,5.5,0,4
11.01.2022 05:00,11.01.2022 06:00,20.4,0,4,9.9,0,4,5.1,0,4,5.4,0,4,6,0,4,6.3,0,4
11.01.2022 06:00,11.01.2022 07:00,36.2,0,4,23.7,0,4,6.7,0,4,6.6,0,4,10.6,0,4,16,0,4
11.01.2022 07:00,11.01.2022 08:00,35.1,0,4,28.1,0,4,10.7,0,4,12.5,0,4,17,0,4,23.1,0,4
11.01.2022 08:00,11.01.2022 09:00,28.8,0,4,32.7,0,4,6.5,0,4,17.9,0,4,15.3,0,4,29.2,0,4
11.01.2022 09:00,11.01.2022 10:00,27.5,0,4,27.2,0,4,6.7,0,4,15.3,0,4,13.6,0,4,24.7,0,4
11.01.2022 10:00,11.01.2022 11:00,25.8,0,4,30.8,0,4,11.9,0,4,17.3,0,4,,1,4,19.4,0,4
11.01.2022 11:00,11.01.2022 12:00,29.9,0,4,18.4,0,4,7.8,0,4,18.6,0,4,15.5,0,4,17,0,4
11.01.2022 12:00,11.01.2022 13:00,25.4,0,4,23,0,4,5.3,0,4,12.9,0,4,17,0,4,17,0,4
11.01.2022 13:00,11.01.2022 14:00,27.3,0,4,23.5,0,4,7.8,0,4,14.8,0,4,15.9,0,4,18.9,0,4
11.01.2022 14:00,11.01.2022 15:00,28.6,0,4,37.2,0,4,11.7,0,4,24,0,4,23.6,0,4,21.6,0,4
11.01.2022 15:00,11.01.2022 16:00,32.9,0,4,54.5,0,4,13.7,0,4,33.8,0,4,23.8,0,4,33.9,0,4
11.01.2022 16:00,11.01.2022 17:00,37.3,0,4,44.7,0,4,34.4,0,4,42.3,0,4,22.3,0,4,37,0,4
11.01.2022 17:00,11.01.2022 18:00,40.3,0,4,53.4,0,4,22,0,4,29.9,0,4,34.3,0,4,33.8,0,4
11.01.2022 18:00,11.01.2022 19:00,37.3,0,4,45.2,0,4,26.3,0,4,36.6,0,4,24,0,4,36.2,0,4
11.01.2022 19:00,11.01.2022 20:00,35.7,0,4,44.7,0,4,58.6,0,4,38.6,0,4,38.4,0,4,39.8,0,4
11.01.2022 20:00,11.01.2022 21:00,42.7,0,4,46.4,0,4,58.4,0,4,48.7,0,4,38.6,0,4,33.5,0,4
11.01.2022 21:00,11.01.2022 22:00,47.6,0,4,45.9,0,4,54.6,0,4,50.3,0,4,36.4,0,4,39.1,0,4
11.01.2022 22:00,11.01.2022 23:00,42,0,4,44.5,0,4,50.3,0,4,28,0,4,34.9,0,4,29.1,0,4
11.01.2022 23:00,12.01.2022 00:00,24.7,0,4,29.8,0,4,11.4,0,4,23.2,0,4,20.1,0,4,21.5,0,4
12.01.2022 00:00,12.01.2022 01:00,19.7,0,4,23.6,0,4,13.3,0,4,17.7,0,4,17.4,0,4,14.4,0,4
12.01.2022 01:00,12.01.2022 02:00,22.9,0,4,14.9,0,4,10,0,4,12,0,4,15.3,0,4,12.3,0,4
12.01.2022 02:00,12.01.2022 03:00,18.2,0,4,12.2,0,4,14.3,0,4,9.3,0,4,17.6,0,4,10.4,0,4
12.01.2022 03:00,12.01.2022 04:00,24.9,0,4,11.3,0,4,8.7,0,4,7.9,0,4,20.3,0,4,9.8,0,4
12.01.2022 04:00,12.01.2022 05:00,17.9,0,4,11.5,0,4,10.4,0,4,7.7,0,4,11.8,0,4,9,0,4
12.01.2022 05:00,12.01.2022 06:00,25.3,0,4,17.4,0,4,14.9,0,4,10.5,0,4,26.3,0,4,11,0,4
12.01.2022 06:00,12.01.2022 07:00,47.2,0,4,19.9,0,4,58.7,0,4,20.9,0,4,45.6,0,4,22.8,0,4
12.01.2022 07:00,12.01.2022 08:00,64.7,0,4,28.3,0,4,72.8,0,4,37.9,0,4,44.2,0,4,34.6,0,4
12.01.2022 08:00,12.01.2022 09:00,65.2,0,4,45.4,0,4,74,0,4,55.1,0,4,54.9,0,4,44.5,0,4
12.01.2022 09:00,12.01.2022 10:00,80.6,0,4,46.7,0,4,73.2,0,4,47.6,0,4,39.1,0,4,41.6,0,4
12.01.2022 10:00,12.01.2022 11:00,67.5,0,4,49.1,0,4,75.9,0,4,55.7,0,4,38.5,0,4,,1,4
12.01.2022 11:00,12.01.2022 12:00,38.1,0,4,54.1,0,4,85.4,0,4,64.6,0,4,27.1,0,4,,1,4
12.01.2022 12:00,12.01.2022 13:00,,1,4,50.5,0,4,91.8,0,4,65.9,0,4,32.1,0,4,,1,4
12.01.2022 13:00,12.01.2022 14:00,40.1,0,4,56.5,0,4,95.3,0,4,70.6,0,4,36.2,0,4,,1,4
12.01.2022 14:00,12.01.2022 15:00,60.9,0,4,60.5,0,4,88.9,0,4,61,0,4,54.5,0,4,,1,4
12.01.2022 15:00,12.01.2022 16:00,76.9,0,4,68.1,0,4,100,0,4,,1,4,82,0,4,,1,4
12.01.2022 16:00,12.01.2022 17:00,67.1,0,4,63.3,0,4,108.3,0,4,76.2,0,4,44.9,0,4,,1,4
12.01.2022 17:00,12.01.2022 18:00,54.5,0,4,65.9,0,4,103.7,0,4,74.7,0,4,38.7,0,4,,1,4
12.01.2022 18:00,12.01.2022 19:00,56.5,0,4,61.4,0,4,90.5,0,4,68,0,4,57.4,0,4,,1,4
12.01.2022 19:00,12.01.2022 20:00,64.1,0,4,61.5,0,4,84.9,0,4,63.7,0,4,59.6,0,4,,1,4
12.01.2022 20:00,12.01.2022 21:00,72.2,0,4,59.9,0,4,81.8,0,4,59.9,0,4,43,0,4,,1,4
12.01.2022 21:00,12.01.2022 22:00,81.4,0,4,56.7,0,4,77.8,0,4,55.2,0,4,52.5,0,4,,1,4
12.01.2022 22:00,12.01.2022 23:00,75.2,0,4,54.7,0,4,69.4,0,4,56.1,0,4,53.3,0,4,,1,4
12.01.2022 23:00,13.01.2022 00:00,70.1,0,4,42,0,4,64.8,0,4,59.5,0,4,19.7,0,4,,1,4
13.01.2022 00:00,13.01.2022 01:00,60.5,0,4,37.4,0,4,55.5,0,4,44.4,0,4,8.7,0,4,,1,4
13.01.2022 01:00,13.01.2022 02:00,62.9,0,4,22.8,0,4,44.6,0,4,22.4,0,4,4.2,0,4,,1,4
13.01.2022 02:00,13.01.2022 03:00,51.3,0,4,16.3,0,4,16.9,0,4,12.1,0,4,3.4,0,4,,1,4
13.01.2022 03:00,13.01.2022 04:00,9.3,0,4,14.9,0,4,25.2,0,4,8.2,0,4,6,0,4,,1,4
13.01.2022 04:00,13.01.2022 05:00,12.6,0,4,14.5,0,4,38.5,0,4,8.7,0,4,16.8,0,4,,1,4
13.01.2022 05:00,13.01.2022 06:00,60.9,0,4,16.6,0,4,48,0,4,14.6,0,4,45.7,0,4,,1,4
13.01.2022 06:00,13.01.2022 07:00,92.5,0,4,40.8,0,4,81.3,0,4,34,0,4,63.4,0,4,,1,4
13.01.2022 07:00,13.01.2022 08:00,98,0,4,46.6,0,4,86.9,0,4,56.2,0,4,38.4,0,4,,1,4
13.01.2022 08:00,13.01.2022 09:00,141,0,4,72.4,0,4,101.6,0,4,78.3,0,4,61.8,0,4,,1,4
13.01.2022 09:00,13.01.2022 10:00,126.2,0,4,75,0,4,103.7,0,4,78.3,0,4,,1,4,,1,4
13.01.2022 10:00,13.01.2022 11:00,131.9,0,4,72.4,0,4,78.8,0,4,71.4,0,4,21.7,0,4,,1,4
13.01.2022 11:00,13.01.2022 12:00,108.7,0,4,51.2,0,4,18.8,0,4,75.4,0,4,12.3,0,4,,1,4
13.01.2022 12:00,13.01.2022 13:00,63.7,0,4,51.2,0,4,5,0,4,40.3,0,4,18,0,4,,1,4
13.01.2022 13:00,13.01.2022 14:00,37.1,0,4,41.4,0,4,3.9,0,4,36.1,0,4,22.8,0,4,,1,4
13.01.2022 14:00,13.01.2022 15:00,35.3,0,4,28,0,4,4.3,0,4,23.6,0,4,20.9,0,4,,1,4
13.01.2022 15:00,13.01.2022 16:00,32.7,0,4,29,0,4,8.6,0,4,20.4,0,4,21.4,0,4,,1,4
13.01.2022 16:00,13.01.2022 17:00,30.6,0,4,45.5,0,4,38.7,0,4,53.4,0,4,21.3,0,4,,1,4
13.01.2022 17:00,13.01.2022 18:00,29.3,0,4,52.7,0,4,86.5,0,4,74.6,0,4,20.3,0,4,,1,4
13.01.2022 18:00,13.01.2022 19:00,33.3,0,4,61.7,0,4,83.4,0,4,59.1,0,4,23.2,0,4,,1,4
13.01.2022 19:00,13.01.2022 20:00,66.4,0,4,69.6,0,4,,1,4,25.6,0,4,20.7,0,4,,1,4
13.01.2022 20:00,13.01.2022 21:00,16,0,4,22.6,0,4,16.9,0,4,5.4,0,4,12,0,4,,1,4
13.01.2022 21:00,13.01.2022 22:00,9.6,0,4,30.6,0,4,9.5,0,4,2.4,0,4,15.8,0,4,,1,4
13.01.2022 22:00,13.01.2022 23:00,6.7,0,4,5,0,4,1,0,4,1.1,0,4,7.9,0,4,,1,4
13.01.2022 23:00,14.01.2022 00:00,7,0,4,7.9,0,4,1,0,4,1.9,0,4,6.1,0,4,,1,4
14.01.2022 00:00,14.01.2022 01:00,6.7,0,4,5.4,0,4,1.9,0,4,-0.4,0,4,3,0,4,,1,4
14.01.2022 01:00,14.01.2022 02:00,12.1,0,4,2.1,0,4,0.2,0,4,-0.6,0,4,3.2,0,4,,1,4
14.01.2022 02:00,14.01.2022 03:00,11.1,0,4,1.2,0,4,0.6,0,4,-0.9,0,4,1.3,0,4,,1,4
14.01.2022 03:00,14.01.2022 04:00,16.9,0,4,2.1,0,4,0.6,0,4,-0.6,0,4,4.8,0,4,,1,4
14.01.2022 04:00,14.01.2022 05:00,17.1,0,4,1.7,0,4,0.4,0,4,-0.4,0,4,5,0,4,,1,4
14.01.2022 05:00,14.01.2022 06:00,20.1,0,4,6.6,0,4,3.5,0,4,-0.5,0,4,7.5,0,4,,1,4
14.01.2022 06:00,14.01.2022 07:00,26.2,0,4,8.5,0,4,17.1,0,4,1.8,0,4,15.4,0,4,,1,4
14.01.2022 07:00,14.01.2022 08:00,25.1,0,4,20.4,0,4,38.1,0,4,10.5,0,4,28.5,0,4,,1,4
14.01.2022 08:00,14.01.2022 09:00,37.9,0,4,28.3,0,4,32.8,0,4,12.1,0,4,43.6,0,4,,1,4
14.01.2022 09:00,14.01.2022 10:00,39.2,0,4,21.1,0,4,39.6,0,4,7,0,4,32.5,0,4,,1,4
14.01.2022 10:00,14.01.2022 11:00,24.1,0,4,15.8,0,4,25.4,0,4,5.2,0,4,21.3,0,4,,1,4
14.01.2022 11:00,14.01.2022 12:00,24.1,0,4,15.4,0,4,22.1,0,4,3.3,0,4,20.1,0,4,,1,4
14.01.2022 12:00,14.01.2022 13:00,41.9,0,4,15.7,0,4,29.7,0,4,4.3,0,4,47.5,0,4,,1,4
14.01.2022 13:00,14.01.2022 14:00,37.8,0,4,,1,4,31.6,0,4,4.4,0,4,36.8,0,4,,1,4
14.01.2022 14:00,14.01.2022 15:00,32.1,0,4,30.9,0,4,20.4,0,4,6.8,0,4,64.2,0,4,,1,4
14.01.2022 15:00,14.01.2022 16:00,37.9,0,4,40.9,0,4,37.3,0,4,14,0,4,37.4,0,4,,1,4
14.01.2022 16:00,14.01.2022 17:00,35.7,0,4,54.5,0,4,27.5,0,4,22.7,0,4,42.6,0,4,,1,4
14.01.2022 17:00,14.01.2022 18:00,48.7,0,4,70.3,0,4,5.4,0,4,43.4,0,4,34.6,0,4,42.8,0,4
14.01.2022 18:00,14.01.2022 19:00,54,0,4,62.7,0,4,34.1,0,4,20.8,0,4,39.7,0,4,16.4,0,4
14.01.2022 19:00,14.01.2022 20:00,52.2,0,4,58.3,0,4,87.6,0,4,50.5,0,4,64.7,0,4,25.8,0,4
14.01.2022 20:00,14.01.2022 21:00,60.8,0,4,60.2,0,4,70.9,0,4,48.3,0,4,23.6,0,4,40,0,4
14.01.2022 21:00,14.01.2022 22:00,78.6,0,4,42.2,0,4,69.9,0,4,26.5,0,4,35.8,0,4,15.6,0,4
14.01.2022 22:00,14.01.2022 23:00,35.7,0,4,32.7,0,4,69.1,0,4,26.6,0,4,32.5,0,4,9.3,0,4
14.01.2022 23:00,15.01.2022 00:00,38.3,0,4,38,0,4,62.3,0,4,13.1,0,4,47.6,0,4,7.4,0,4
15.01.2022 00:00,15.01.2022 01:00,66.5,0,4,47.7,0,4,48.5,0,4,4.9,0,4,30.5,0,4,22.5,0,4
15.01.2022 01:00,15.01.2022 02:00,67.6,0,4,29.6,0,4,30.6,0,4,23.6,0,4,25.3,0,4,23.1,0,4
15.01.2022 02:00,15.01.2022 03:00,67,0,4,24,0,4,37.4,0,4,19.4,0,4,23.4,0,4,14.9,0,4
15.01.2022 03:00,15.01.2022 04:00,65.4,0,4,26.7,0,4,40.5,0,4,17.4,0,4,29.2,0,4,17.5,0,4
15.01.2022 04:00,15.01.2022 05:00,57.4,0,4,24.4,0,4,41.3,0,4,20.4,0,4,24.9,0,4,22.4,0,4
15.01.2022 05:00,15.01.2022 06:00,51.3,0,4,28,0,4,35.7,0,4,15.3,0,4,26.1,0,4,10.9,0,4
15.01.2022 06:00,15.01.2022 07:00,54.8,0,4,27.4,0,4,45.6,0,4,16.6,0,4,34.4,0,4,18.6,0,4
15.01.2022 07:00,15.01.2022 08:00,65.9,0,4,36.2,0,4,56,0,4,26.3,0,4,45.1,0,4,33.3,0,4
15.01.2022 08:00,15.01.2022 09:00,62.5,0,4,41.3,0,4,64.2,0,4,28.7,0,4,55.2,0,4,37.2,0,4
15.01.2022 09:00,15.01.2022 10:00,70.8,0,4,46.6,0,4,66.9,0,4,41.2,0,4,45.5,0,4,43.4,0,4
15.01.2022 10:00,15.01.2022 11:00,77.6,0,4,54.8,0,4,78,0,4,47.4,0,4,44.6,0,4,53.5,0,4
15.01.2022 11:00,15.01.2022 12:00,85.3,0,4,54.1,0,4,72.1,0,4,51.9,0,4,53.9,0,4,50.5,0,4
15.01.2022 12:00,15.01.2022 13:00,88.5,0,4,67.1,0,4,70.2,0,4,54.6,0,4,48.8,0,4,37.9,0,4
15.01.2022 13:00,15.01.2022 14:00,82.9,0,4,65.2,0,4,44.6,0,4,55.7,0,4,45.7,0,4,47.5,0,4
15.01.2022 14:00,15.01.2022 15:00,66.5,0,4,55.8,0,4,43.2,0,4,27.5,0,4,32.5,0,4,49.1,0,4
15.01.2022 15:00,15.01.2022 16:00,43.7,0,4,50.9,0,4,66.9,0,4,46.3,0,4,49.6,0,4,48.9,0,4
15.01.2022 16:00,15.01.2022 17:00,73.1,0,4,46.8,0,4,77.9,0,4,57.5,0,4,48.4,0,4,47.6,0,4
15.01.2022 17:00,15.01.2022 18:00,71.7,0,4,55.6,0,4,89,0,4,65.2,0,4,40.4,0,4,44.5,0,4
15.01.2022 18:00,15.01.2022 19:00,68.1,0,4,54.8,0,4,90.1,0,4,63.8,0,4,59.9,0,4,43.6,0,4
15.01.2022 19:00,15.01.2022 20:00,66.6,0,4,50.7,0,4,83.3,0,4,58.4,0,4,50.4,0,4,56.3,0,4
15.01.2022 20:00,15.01.2022 21:00,68.1,0,4,50.1,0,4,71.9,0,4,55.1,0,4,67.7,0,4,41.6,0,4
15.01.2022 21:00,15.01.2022 22:00,67.8,0,4,47.3,0,4,75.6,0,4,53.7,0,4,54.7,0,4,31.1,0,4
15.01.2022 22:00,15.01.2022 23:00,60.4,0,4,41.1,0,4,57.7,0,4,43.2,0,4,60.9,0,4,28.2,0,4
15.01.2022 23:00,16.01.2022 00:00,60.2,0,4,34.8,0,4,58.1,0,4,37.5,0,4,72.8,0,4,20.9,0,4
16.01.2022 00:00,16.01.2022 01:00,63.5,0,4,32.1,0,4,49.9,0,4,33.8,0,4,56.4,0,4,17.6,0,4
16.01.2022 01:00,16.01.2022 02:00,68.8,0,4,32.2,0,4,45.5,0,4,29.6,0,4,47.7,0,4,12.6,0,4
16.01.2022 02:00,16.01.2022 03:00,57.4,0,4,28.2,0,4,41.6,0,4,27,0,4,43,0,4,11.6,0,4
16.01.2022 03:00,16.01.2022 04:00,50.4,0,4,25,0,4,38.5,0,4,24.1,0,4,43.8,0,4,18,0,4
16.01.2022 04:00,16.01.2022 05:00,55.5,0,4,18.9,0,4,33.8,0,4,17.9,0,4,40.6,0,4,19.4,0,4
16.01.2022 05:00,16.01.2022 06:00,56.7,0,4,22.9,0,4,27.6,0,4,14,0,4,38.3,0,4,15.8,0,4
16.01.2022 06:00,16.01.2022 07:00,45.1,0,4,19.1,0,4,31.1,0,4,14.3,0,4,37.5,0,4,15.4,0,4
16.01.2022 07:00,16.01.2022 08:00,39,0,4,19.4,0,4,35.6,0,4,24.9,0,4,36.2,0,4,10.2,0,4
16.01.2022 08:00,16.01.2022 09:00,39,0,4,27.6,0,4,37.1,0,4,28.2,0,4,37.8,0,4,11.3,0,4
16.01.2022 09:00,16.01.2022 10:00,34.2,0,4,33.5,0,4,39.8,0,4,34.4,0,4,35.6,0,4,12.2,0,4
16.01.2022 10:00,16.01.2022 11:00,33.8,0,4,31.8,0,4,51.2,0,4,35.5,0,4,57.3,0,4,15.1,0,4
16.01.2022 11:00,16.01.2022 12:00,39.4,0,4,40.4,0,4,48.5,0,4,43.8,0,4,56.9,0,4,21.1,0,4
16.01.2022 12:00,16.01.2022 13:00,35.3,0,4,52.1,0,4,53.4,0,4,47.5,0,4,57.1,0,4,21.8,0,4
16.01.2022 13:00,16.01.2022 14:00,48.4,0,4,60.3,0,4,62.9,0,4,42.1,0,4,64.2,0,4,40.9,0,4
16.01.2022 14:00,16.01.2022 15:00,66.1,0,4,57.2,0,4,84,0,4,60.2,0,4,93.9,0,4,31.6,0,4
16.01.2022 15:00,16.01.2022 16:00,69.2,0,4,56.5,0,4,71.2,0,4,55.4,0,4,66.7,0,4,40.3,0,4
16.01.2022 16:00,16.01.2022 17:00,68.7,0,4,50.8,0,4,45.4,0,4,39.3,0,4,33.6,0,4,50.7,0,4
16.01.2022 17:00,16.01.2022 18:00,20.8,0,4,21,0,4,2.3,0,4,14.7,0,4,20.6,0,4,14.3,0,4
16.01.2022 18:00,16.01.2022 19:00,12.4,0,4,30.7,0,4,2.7,0,4,17.4,0,4,22.4,0,4,14,0,4
16.01.2022 19:00,16.01.2022 20:00,9.8,0,4,29.2,0,4,1.7,0,4,15.7,0,4,13.1,0,4,13.6,0,4
16.01.2022 20:00,16.01.2022 21:00,8.1,0,4,17.3,0,4,1.7,0,4,18.2,0,4,11.7,0,4,10.7,0,4
16.01.2022 21:00,16.01.2022 22:00,9,0,4,11.7,0,4,1.5,0,4,4.5,0,4,9.7,0,4,5.5,0,4
16.01.2022 22:00,16.01.2022 23:00,8.8,0,4,9,0,4,1.3,0,4,1,0,4,6.1,0,4,2.6,0,4
16.01.2022 23:00,17.01.2022 00:00,5.7,0,4,3.4,0,4,5.4,0,4,-0.2,0,4,3,0,4,0.3,0,4
17.01.2022 00:00,17.01.2022 01:00,7.9,0,4,4,0,4,4.4,0,4,-0.3,0,4,2,0,4,0.6,0,4
17.01.2022 01:00,17.01.2022 02:00,7.9,0,4,3.4,0,4,3.1,0,4,-0.5,0,4,3,0,4,0.6,0,4
17.01.2022 02:00,17.01.2022 03:00,15,0,4,3.2,0,4,2.1,0,4,-0.1,0,4,2.4,0,4,0.6,0,4
17.01.2022 03:00,17.01.2022 04:00,11.1,0,4,2.4,0,4,0.6,0,4,-0.1,0,4,3,0,4,0.7,0,4
17.01.2022 04:00,17.01.2022 05:00,15.2,0,4,2.4,0,4,1.7,0,4,-0.1,0,4,3.3,0,4,0.5,0,4
17.01.2022 05:00,17.01.2022 06:00,21.3,0,4,3.2,0,4,3.9,0,4,-0.2,0,4,8,0,4,3.8,0,4
